                                  circuit rlc
                                  DC transfer characteristic  Mon Dec 11 15:30:36  2017
--------------------------------------------------------------------------------
Index   v-sweep         v(2)            
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	
1	1.000000e+00	9.990010e-04	
2	2.000000e+00	1.998002e-03	
3	3.000000e+00	2.997003e-03	
4	4.000000e+00	3.996004e-03	
5	5.000000e+00	4.995005e-03	
6	6.000000e+00	5.994006e-03	
7	7.000000e+00	6.993007e-03	
8	8.000000e+00	7.992008e-03	
9	9.000000e+00	8.991009e-03	
10	1.000000e+01	9.990010e-03	
