50	3.162278e+02	-5.30303e+01	1.100533e+00	
51	3.235937e+02	-5.28683e+01	1.109622e+00	
52	3.311311e+02	-5.27049e+01	1.118581e+00	
53	3.388442e+02	-5.25399e+01	1.127408e+00	
54	3.467369e+02	-5.23736e+01	1.136103e+00	

Index   frequency       vdb(2)          vp(2)           
--------------------------------------------------------------------------------
55	3.548134e+02	-5.22058e+01	1.144664e+00	
56	3.630781e+02	-5.20366e+01	1.153092e+00	
57	3.715352e+02	-5.18661e+01	1.161384e+00	
58	3.801894e+02	-5.16943e+01	1.169542e+00	
59	3.890451e+02	-5.15212e+01	1.177564e+00	
60	3.981072e+02	-5.13468e+01	1.185451e+00	
61	4.073803e+02	-5.11713e+01	1.193203e+00	
62	4.168694e+02	-5.09945e+01	1.200820e+00	
63	4.265795e+02	-5.08166e+01	1.208302e+00	
64	4.365158e+02	-5.06376e+01	1.215651e+00	
65	4.466836e+02	-5.04575e+01	1.222865e+00	
66	4.570882e+02	-5.02764e+01	1.229946e+00	
67	4.677351e+02	-5.00942e+01	1.236895e+00	
68	4.786301e+02	-4.99109e+01	1.243713e+00	
69	4.897788e+02	-4.97267e+01	1.250400e+00	
70	5.011872e+02	-4.95415e+01	1.256957e+00	
71	5.128614e+02	-4.93554e+01	1.263386e+00	
72	5.248075e+02	-4.91683e+01	1.269688e+00	
73	5.370318e+02	-4.89803e+01	1.275863e+00	
74	5.495409e+02	-4.87914e+01	1.281913e+00	
75	5.623413e+02	-4.86017e+01	1.287839e+00	
76	5.754399e+02	-4.84110e+01	1.293643e+00	
77	5.888437e+02	-4.82195e+01	1.299325e+00	
78	6.025596e+02	-4.80272e+01	1.304888e+00	
79	6.165950e+02	-4.78340e+01	1.310333e+00	
80	6.309573e+02	-4.76400e+01	1.315660e+00	
81	6.456542e+02	-4.74452e+01	1.320872e+00	
82	6.606934e+02	-4.72496e+01	1.325970e+00	
83	6.760830e+02	-4.70532e+01	1.330955e+00	
84	6.918310e+02	-4.68559e+01	1.335830e+00	
85	7.079458e+02	-4.66579e+01	1.340594e+00	
86	7.244360e+02	-4.64591e+01	1.345251e+00	
87	7.413102e+02	-4.62594e+01	1.349800e+00	
88	7.585776e+02	-4.60590e+01	1.354245e+00	
89	7.762471e+02	-4.58578e+01	1.358586e+00	
90	7.943282e+02	-4.56557e+01	1.362825e+00	
91	8.128305e+02	-4.54528e+01	1.366962e+00	
92	8.317638e+02	-4.52491e+01	1.371001e+00	
93	8.511380e+02	-4.50446e+01	1.374942e+00	
94	8.709636e+02	-4.48392e+01	1.378786e+00	
95	8.912509e+02	-4.46329e+01	1.382534e+00	
96	9.120108e+02	-4.44257e+01	1.386189e+00	
97	9.332543e+02	-4.42176e+01	1.389752e+00	
98	9.549926e+02	-4.40086e+01	1.393223e+00	
99	9.772372e+02	-4.37986e+01	1.396604e+00	
100	1.000000e+03	-4.35877e+01	1.399897e+00	
101	1.023293e+03	-4.33757e+01	1.403102e+00	
102	1.047129e+03	-4.31627e+01	1.406220e+00	
103	1.071519e+03	-4.29487e+01	1.409254e+00	
104	1.096478e+03	-4.27335e+01	1.412203e+00	
105	1.122018e+03	-4.25172e+01	1.415069e+00	
106	1.148154e+03	-4.22997e+01	1.417853e+00	
107	1.174898e+03	-4.20809e+01	1.420556e+00	
108	1.202264e+03	-4.18609e+01	1.423178e+00	
109	1.230269e+03	-4.16396e+01	1.425721e+00	
110	1.258925e+03	-4.14168e+01	1.428186e+00	
111	1.288250e+03	-4.11926e+01	1.430572e+00	
112	1.318257e+03	-4.09669e+01	1.432882e+00	

Index   frequency       vdb(2)          vp(2)           
--------------------------------------------------------------------------------
113	1.348963e+03	-4.07396e+01	1.435114e+00	
114	1.380384e+03	-4.05107e+01	1.437271e+00	
115	1.412538e+03	-4.02800e+01	1.439352e+00	
116	1.445440e+03	-4.00475e+01	1.441357e+00	
117	1.479108e+03	-3.98131e+01	1.443288e+00	
118	1.513561e+03	-3.95767e+01	1.445144e+00	
119	1.548817e+03	-3.93382e+01	1.446925e+00	
120	1.584893e+03	-3.90975e+01	1.448631e+00	
121	1.621810e+03	-3.88544e+01	1.450263e+00	
122	1.659587e+03	-3.86089e+01	1.451820e+00	
123	1.698244e+03	-3.83608e+01	1.453301e+00	
124	1.737801e+03	-3.81100e+01	1.454706e+00	
125	1.778279e+03	-3.78562e+01	1.456035e+00	
126	1.819701e+03	-3.75994e+01	1.457287e+00	
127	1.862087e+03	-3.73394e+01	1.458460e+00	
128	1.905461e+03	-3.70759e+01	1.459553e+00	
129	1.949845e+03	-3.68088e+01	1.460565e+00	
130	1.995262e+03	-3.65378e+01	1.461494e+00	
131	2.041738e+03	-3.62627e+01	1.462338e+00	
132	2.089296e+03	-3.59833e+01	1.463094e+00	
133	2.137962e+03	-3.56991e+01	1.463761e+00	
134	2.187762e+03	-3.54100e+01	1.464334e+00	
135	2.238721e+03	-3.51157e+01	1.464810e+00	
136	2.290868e+03	-3.48156e+01	1.465185e+00	
137	2.344229e+03	-3.45094e+01	1.465454e+00	
138	2.398833e+03	-3.41968e+01	1.465611e+00	
139	2.454709e+03	-3.38771e+01	1.465650e+00	
140	2.511886e+03	-3.35499e+01	1.465565e+00	
141	2.570396e+03	-3.32147e+01	1.465345e+00	
142	2.630268e+03	-3.28706e+01	1.464982e+00	
143	2.691535e+03	-3.25171e+01	1.464464e+00	
144	2.754229e+03	-3.21534e+01	1.463779e+00	
145	2.818383e+03	-3.17784e+01	1.462909e+00	
146	2.884032e+03	-3.13913e+01	1.461839e+00	
147	2.951209e+03	-3.09910e+01	1.460546e+00	
148	3.019952e+03	-3.05761e+01	1.459004e+00	
149	3.090295e+03	-3.01452e+01	1.457185e+00	
150	3.162278e+03	-2.96966e+01	1.455052e+00	
151	3.235937e+03	-2.92284e+01	1.452560e+00	
152	3.311311e+03	-2.87385e+01	1.449657e+00	
153	3.388442e+03	-2.82243e+01	1.446277e+00	
154	3.467369e+03	-2.76827e+01	1.442337e+00	
155	3.548134e+03	-2.71101e+01	1.437733e+00	
156	3.630781e+03	-2.65022e+01	1.432333e+00	
157	3.715352e+03	-2.58539e+01	1.425964e+00	
158	3.801894e+03	-2.51587e+01	1.418398e+00	
159	3.890451e+03	-2.44087e+01	1.409327e+00	
160	3.981072e+03	-2.35937e+01	1.398324e+00	
161	4.073803e+03	-2.27010e+01	1.384783e+00	
162	4.168694e+03	-2.17133e+01	1.367813e+00	
163	4.265795e+03	-2.06076e+01	1.346051e+00	
164	4.365158e+03	-1.93523e+01	1.317310e+00	
165	4.466836e+03	-1.79016e+01	1.277858e+00	
166	4.570882e+03	-1.61889e+01	1.220829e+00	
167	4.677351e+03	-1.41159e+01	1.132311e+00	
168	4.786301e+03	-1.15541e+01	9.806683e-01	
169	4.897788e+03	-8.49373e+00	6.874928e-01	
170	5.011872e+03	-6.11084e+00	1.155892e-01	

Index   frequency       vdb(2)          vp(2)           
--------------------------------------------------------------------------------
171	5.128614e+03	-7.27627e+00	-5.56703e-01	
172	5.248075e+03	-1.03518e+01	-9.48740e-01	
173	5.370318e+03	-1.31395e+01	-1.14436e+00	
174	5.495409e+03	-1.53962e+01	-1.25320e+00	
175	5.623413e+03	-1.72421e+01	-1.32088e+00	
176	5.754399e+03	-1.87903e+01	-1.36658e+00	
177	5.888437e+03	-2.01192e+01	-1.39931e+00	
178	6.025596e+03	-2.12818e+01	-1.42384e+00	
179	6.165950e+03	-2.23147e+01	-1.44284e+00	
180	6.309573e+03	-2.32443e+01	-1.45796e+00	
181	6.456542e+03	-2.40896e+01	-1.47026e+00	
182	6.606934e+03	-2.48652e+01	-1.48044e+00	
183	6.760830e+03	-2.55821e+01	-1.48899e+00	
184	6.918310e+03	-2.62492e+01	-1.49627e+00	
185	7.079458e+03	-2.68733e+01	-1.50252e+00	
186	7.244360e+03	-2.74602e+01	-1.50795e+00	
187	7.413102e+03	-2.80145e+01	-1.51271e+00	
188	7.585776e+03	-2.85400e+01	-1.51690e+00	
189	7.762471e+03	-2.90401e+01	-1.52062e+00	
190	7.943282e+03	-2.95174e+01	-1.52393e+00	
191	8.128305e+03	-2.99743e+01	-1.52691e+00	
192	8.317638e+03	-3.04128e+01	-1.52959e+00	
193	8.511380e+03	-3.08346e+01	-1.53202e+00	
194	8.709636e+03	-3.12414e+01	-1.53423e+00	
195	8.912509e+03	-3.16344e+01	-1.53624e+00	
196	9.120108e+03	-3.20149e+01	-1.53808e+00	
197	9.332543e+03	-3.23838e+01	-1.53977e+00	
198	9.549926e+03	-3.27422e+01	-1.54133e+00	
199	9.772372e+03	-3.30907e+01	-1.54276e+00	
200	1.000000e+04	-3.34303e+01	-1.54409e+00	
201	1.023293e+04	-3.37616e+01	-1.54533e+00	
202	1.047129e+04	-3.40851e+01	-1.54647e+00	
203	1.071519e+04	-3.44015e+01	-1.54754e+00	
204	1.096478e+04	-3.47112e+01	-1.54854e+00	
205	1.122018e+04	-3.50147e+01	-1.54947e+00	
206	1.148154e+04	-3.53124e+01	-1.55034e+00	
207	1.174898e+04	-3.56047e+01	-1.55117e+00	
208	1.202264e+04	-3.58920e+01	-1.55194e+00	
209	1.230269e+04	-3.61745e+01	-1.55266e+00	
210	1.258925e+04	-3.64526e+01	-1.55335e+00	
211	1.288250e+04	-3.67265e+01	-1.55399e+00	
212	1.318257e+04	-3.69965e+01	-1.55461e+00	
213	1.348963e+04	-3.72629e+01	-1.55518e+00	
214	1.380384e+04	-3.75258e+01	-1.55573e+00	
215	1.412538e+04	-3.77854e+01	-1.55625e+00	
216	1.445440e+04	-3.80420e+01	-1.55675e+00	
217	1.479108e+04	-3.82957e+01	-1.55722e+00	
218	1.513561e+04	-3.85467e+01	-1.55767e+00	
219	1.548817e+04	-3.87951e+01	-1.55810e+00	
220	1.584893e+04	-3.90411e+01	-1.55850e+00	
221	1.621810e+04	-3.92848e+01	-1.55889e+00	
222	1.659587e+04	-3.95263e+01	-1.55926e+00	
223	1.698244e+04	-3.97657e+01	-1.55962e+00	
224	1.737801e+04	-4.00033e+01	-1.55996e+00	
225	1.778279e+04	-4.02389e+01	-1.56029e+00	
226	1.819701e+04	-4.04729e+01	-1.56060e+00	
227	1.862087e+04	-4.07052e+01	-1.56090e+00	
228	1.905461e+04	-4.09359e+01	-1.56119e+00	

Index   frequency       vdb(2)          vp(2)           
--------------------------------------------------------------------------------
229	1.949845e+04	-4.11651e+01	-1.56147e+00	
230	1.995262e+04	-4.13930e+01	-1.56174e+00	
231	2.041738e+04	-4.16195e+01	-1.56199e+00	
232	2.089296e+04	-4.18447e+01	-1.56224e+00	
233	2.137962e+04	-4.20687e+01	-1.56248e+00	
234	2.187762e+04	-4.22916e+01	-1.56271e+00	
235	2.238721e+04	-4.25134e+01	-1.56293e+00	
236	2.290868e+04	-4.27342e+01	-1.56314e+00	
237	2.344229e+04	-4.29540e+01	-1.56335e+00	
238	2.398833e+04	-4.31728e+01	-1.56355e+00	
239	2.454709e+04	-4.33908e+01	-1.56374e+00	
240	2.511886e+04	-4.36079e+01	-1.56393e+00	
241	2.570396e+04	-4.38242e+01	-1.56411e+00	
242	2.630268e+04	-4.40398e+01	-1.56429e+00	
243	2.691535e+04	-4.42546e+01	-1.56445e+00	
244	2.754229e+04	-4.44688e+01	-1.56462e+00	
245	2.818383e+04	-4.46823e+01	-1.56478e+00	
246	2.884032e+04	-4.48951e+01	-1.56493e+00	
247	2.951209e+04	-4.51074e+01	-1.56508e+00	
248	3.019952e+04	-4.53191e+01	-1.56523e+00	
249	3.090295e+04	-4.55302e+01	-1.56537e+00	
250	3.162278e+04	-4.57409e+01	-1.56550e+00	
251	3.235937e+04	-4.59510e+01	-1.56563e+00	
252	3.311311e+04	-4.61607e+01	-1.56576e+00	
253	3.388442e+04	-4.63699e+01	-1.56589e+00	
254	3.467369e+04	-4.65787e+01	-1.56601e+00	
255	3.548134e+04	-4.67871e+01	-1.56613e+00	
256	3.630781e+04	-4.69952e+01	-1.56624e+00	
257	3.715352e+04	-4.72028e+01	-1.56635e+00	
258	3.801894e+04	-4.74101e+01	-1.56646e+00	
259	3.890451e+04	-4.76171e+01	-1.56657e+00	
260	3.981072e+04	-4.78237e+01	-1.56667e+00	
261	4.073803e+04	-4.80301e+01	-1.56677e+00	
262	4.168694e+04	-4.82361e+01	-1.56687e+00	
263	4.265795e+04	-4.84419e+01	-1.56696e+00	
264	4.365158e+04	-4.86474e+01	-1.56705e+00	
265	4.466836e+04	-4.88527e+01	-1.56714e+00	
266	4.570882e+04	-4.90577e+01	-1.56723e+00	
267	4.677351e+04	-4.92625e+01	-1.56731e+00	
268	4.786301e+04	-4.94671e+01	-1.56740e+00	
269	4.897788e+04	-4.96714e+01	-1.56748e+00	
270	5.011872e+04	-4.98756e+01	-1.56756e+00	
271	5.128614e+04	-5.00796e+01	-1.56763e+00	
272	5.248075e+04	-5.02834e+01	-1.56771e+00	
273	5.370318e+04	-5.04870e+01	-1.56778e+00	
274	5.495409e+04	-5.06905e+01	-1.56785e+00	
275	5.623413e+04	-5.08938e+01	-1.56792e+00	
276	5.754399e+04	-5.10969e+01	-1.56799e+00	
277	5.888437e+04	-5.12999e+01	-1.56805e+00	
278	6.025596e+04	-5.15028e+01	-1.56812e+00	
279	6.165950e+04	-5.17056e+01	-1.56818e+00	
280	6.309573e+04	-5.19082e+01	-1.56824e+00	
281	6.456542e+04	-5.21107e+01	-1.56830e+00	
282	6.606934e+04	-5.23131e+01	-1.56836e+00	
283	6.760830e+04	-5.25154e+01	-1.56842e+00	
284	6.918310e+04	-5.27175e+01	-1.56847e+00	
285	7.079458e+04	-5.29196e+01	-1.56853e+00	
286	7.244360e+04	-5.31216e+01	-1.56858e+00	

Index   frequency       vdb(2)          vp(2)           
--------------------------------------------------------------------------------
287	7.413102e+04	-5.33235e+01	-1.56863e+00	
288	7.585776e+04	-5.35253e+01	-1.56868e+00	
289	7.762471e+04	-5.37270e+01	-1.56873e+00	
290	7.943282e+04	-5.39287e+01	-1.56878e+00	
291	8.128305e+04	-5.41302e+01	-1.56882e+00	
292	8.317638e+04	-5.43318e+01	-1.56887e+00	
293	8.511380e+04	-5.45332e+01	-1.56891e+00	
294	8.709636e+04	-5.47346e+01	-1.56896e+00	
295	8.912509e+04	-5.49359e+01	-1.56900e+00	
296	9.120108e+04	-5.51371e+01	-1.56904e+00	
297	9.332543e+04	-5.53383e+01	-1.56908e+00	
298	9.549926e+04	-5.55395e+01	-1.56912e+00	
299	9.772372e+04	-5.57405e+01	-1.56916e+00	
300	1.000000e+05	-5.59416e+01	-1.56920e+00	
