                                  circuit rlc
                                  Transient Analysis  Mon Dec 11 21:22:22  2017
--------------------------------------------------------------------------------
Index   time            v(2)            
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	
1	1.000000e-08	9.999899e-08	
2	1.084001e-08	1.091046e-07	
3	1.252002e-08	1.287269e-07	
4	1.588004e-08	1.764388e-07	
5	2.260009e-08	3.057313e-07	
6	3.604018e-08	6.997897e-07	
7	5.491762e-08	1.558293e-06	
8	8.415725e-08	3.591465e-06	
9	1.262282e-07	8.016768e-06	
10	1.906353e-07	1.822001e-05	
11	2.857316e-07	4.086730e-05	
12	4.299663e-07	9.247066e-05	
13	6.449466e-07	2.079745e-04	
14	9.693315e-07	4.696556e-04	
15	1.000000e-06	4.998340e-04	
16	1.048552e-06	5.483500e-04	
17	1.145657e-06	6.453744e-04	
18	1.339865e-06	8.393755e-04	
19	1.728283e-06	1.227159e-03	
20	2.505118e-06	2.001631e-03	
21	3.505118e-06	2.995831e-03	
22	4.505118e-06	3.986049e-03	
23	5.505118e-06	4.971303e-03	
24	6.505118e-06	5.950617e-03	
25	7.505118e-06	6.923025e-03	
26	8.505118e-06	7.887568e-03	
27	9.505118e-06	8.843297e-03	
28	1.050512e-05	9.789275e-03	
29	1.150512e-05	1.072457e-02	
30	1.250512e-05	1.164828e-02	
31	1.350512e-05	1.255950e-02	
32	1.450512e-05	1.345734e-02	
33	1.550512e-05	1.434093e-02	
34	1.650512e-05	1.520942e-02	
35	1.750512e-05	1.606196e-02	
36	1.850512e-05	1.689775e-02	
37	1.950512e-05	1.771597e-02	
38	2.050512e-05	1.851584e-02	
39	2.150512e-05	1.929660e-02	
40	2.250512e-05	2.005751e-02	
41	2.350512e-05	2.079784e-02	
42	2.450512e-05	2.151691e-02	
43	2.550512e-05	2.221402e-02	
44	2.650512e-05	2.288853e-02	
45	2.750512e-05	2.353981e-02	
46	2.850512e-05	2.416725e-02	
47	2.950512e-05	2.477028e-02	
48	3.050512e-05	2.534834e-02	
49	3.150512e-05	2.590090e-02	
50	3.250512e-05	2.642746e-02	
51	3.350512e-05	2.692755e-02	
52	3.450512e-05	2.740071e-02	
53	3.550512e-05	2.784654e-02	
54	3.650512e-05	2.826463e-02	

Index   time            v(2)            
--------------------------------------------------------------------------------
55	3.750512e-05	2.865463e-02	
56	3.850512e-05	2.901621e-02	
57	3.950512e-05	2.934905e-02	
58	4.050512e-05	2.965288e-02	
59	4.150512e-05	2.992746e-02	
60	4.250512e-05	3.017257e-02	
61	4.350512e-05	3.038802e-02	
62	4.450512e-05	3.057366e-02	
63	4.550512e-05	3.072936e-02	
64	4.650512e-05	3.085503e-02	
65	4.750512e-05	3.095060e-02	
66	4.850512e-05	3.101604e-02	
67	4.950512e-05	3.105133e-02	
68	5.050512e-05	3.105651e-02	
69	5.150512e-05	3.103163e-02	
70	5.250512e-05	3.097677e-02	
71	5.350512e-05	3.089205e-02	
72	5.450512e-05	3.077762e-02	
73	5.550512e-05	3.063364e-02	
74	5.650512e-05	3.046033e-02	
75	5.750512e-05	3.025790e-02	
76	5.850512e-05	3.002663e-02	
77	5.950512e-05	2.976680e-02	
78	6.050512e-05	2.947873e-02	
79	6.150512e-05	2.916276e-02	
80	6.250512e-05	2.881927e-02	
81	6.350512e-05	2.844865e-02	
82	6.450512e-05	2.805132e-02	
83	6.550512e-05	2.762775e-02	
84	6.650512e-05	2.717840e-02	
85	6.750512e-05	2.670377e-02	
86	6.850512e-05	2.620439e-02	
87	6.950512e-05	2.568081e-02	
88	7.050512e-05	2.513360e-02	
89	7.150512e-05	2.456336e-02	
90	7.250512e-05	2.397070e-02	
91	7.350512e-05	2.335625e-02	
92	7.450512e-05	2.272068e-02	
93	7.550512e-05	2.206467e-02	
94	7.650512e-05	2.138890e-02	
95	7.750512e-05	2.069410e-02	
96	7.850512e-05	1.998099e-02	
97	7.950512e-05	1.925034e-02	
98	8.050512e-05	1.850289e-02	
99	8.150512e-05	1.773944e-02	
100	8.250512e-05	1.696078e-02	
101	8.350512e-05	1.616772e-02	
102	8.450512e-05	1.536107e-02	
103	8.550512e-05	1.454168e-02	
104	8.650512e-05	1.371039e-02	
105	8.750512e-05	1.286804e-02	
106	8.850512e-05	1.201552e-02	
107	8.950512e-05	1.115368e-02	
108	9.050512e-05	1.028341e-02	
109	9.150512e-05	9.405603e-03	
110	9.250512e-05	8.521141e-03	
111	9.350512e-05	7.630925e-03	
112	9.450512e-05	6.735858e-03	

Index   time            v(2)            
--------------------------------------------------------------------------------
113	9.550512e-05	5.836842e-03	
114	9.650512e-05	4.934786e-03	
115	9.750512e-05	4.030597e-03	
116	9.850512e-05	3.125184e-03	
117	9.950512e-05	2.219453e-03	
118	1.005051e-04	1.314311e-03	
119	1.015051e-04	4.106623e-04	
120	1.025051e-04	-4.90593e-04	
121	1.035051e-04	-1.38856e-03	
122	1.045051e-04	-2.28235e-03	
123	1.055051e-04	-3.17106e-03	
124	1.065051e-04	-4.05384e-03	
125	1.075051e-04	-4.92980e-03	
126	1.085051e-04	-5.79808e-03	
127	1.095051e-04	-6.65784e-03	
128	1.105051e-04	-7.50822e-03	
129	1.115051e-04	-8.34840e-03	
130	1.125051e-04	-9.17755e-03	
131	1.135051e-04	-9.99488e-03	
132	1.145051e-04	-1.07996e-02	
133	1.155051e-04	-1.15909e-02	
134	1.165051e-04	-1.23680e-02	
135	1.175051e-04	-1.31302e-02	
136	1.185051e-04	-1.38768e-02	
137	1.195051e-04	-1.46070e-02	
138	1.205051e-04	-1.53201e-02	
139	1.215051e-04	-1.60155e-02	
140	1.225051e-04	-1.66925e-02	
141	1.235051e-04	-1.73505e-02	
142	1.245051e-04	-1.79888e-02	
143	1.255051e-04	-1.86068e-02	
144	1.265051e-04	-1.92041e-02	
145	1.275051e-04	-1.97799e-02	
146	1.285051e-04	-2.03338e-02	
147	1.295051e-04	-2.08652e-02	
148	1.305051e-04	-2.13738e-02	
149	1.315051e-04	-2.18589e-02	
150	1.325051e-04	-2.23203e-02	
151	1.335051e-04	-2.27574e-02	
152	1.345051e-04	-2.31699e-02	
153	1.355051e-04	-2.35573e-02	
154	1.365051e-04	-2.39195e-02	
155	1.375051e-04	-2.42560e-02	
156	1.385051e-04	-2.45667e-02	
157	1.395051e-04	-2.48511e-02	
158	1.405051e-04	-2.51091e-02	
159	1.415051e-04	-2.53405e-02	
160	1.425051e-04	-2.55451e-02	
161	1.435051e-04	-2.57228e-02	
162	1.445051e-04	-2.58734e-02	
163	1.455051e-04	-2.59968e-02	
164	1.465051e-04	-2.60930e-02	
165	1.475051e-04	-2.61619e-02	
166	1.485051e-04	-2.62035e-02	
167	1.495051e-04	-2.62179e-02	
168	1.505051e-04	-2.62050e-02	
169	1.515051e-04	-2.61649e-02	
170	1.525051e-04	-2.60977e-02	

Index   time            v(2)            
--------------------------------------------------------------------------------
171	1.535051e-04	-2.60036e-02	
172	1.545051e-04	-2.58827e-02	
173	1.555051e-04	-2.57352e-02	
174	1.565051e-04	-2.55612e-02	
175	1.575051e-04	-2.53610e-02	
176	1.585051e-04	-2.51349e-02	
177	1.595051e-04	-2.48831e-02	
178	1.605051e-04	-2.46059e-02	
179	1.615051e-04	-2.43037e-02	
180	1.625051e-04	-2.39768e-02	
181	1.635051e-04	-2.36255e-02	
182	1.645051e-04	-2.32504e-02	
183	1.655051e-04	-2.28517e-02	
184	1.665051e-04	-2.24300e-02	
185	1.675051e-04	-2.19857e-02	
186	1.685051e-04	-2.15194e-02	
187	1.695051e-04	-2.10314e-02	
188	1.705051e-04	-2.05224e-02	
189	1.715051e-04	-1.99929e-02	
